total_time,call_back_time,test_acc,test_loss
2112.2566652297974,"[120.93029689788818, 115.48052549362183, 119.47018790245056, 117.079110622406, 119.9619460105896, 118.70004677772522, 118.7272698879242, 122.20632243156433, 117.32127118110657, 113.5289409160614, 113.55072140693665, 115.98722672462463, 116.94847178459167, 116.52030539512634, 117.79997706413269, 114.2299747467041, 113.86640048027039, 118.16334438323975]",0.5068311095237732,1.3581339120864868
1946.071280002594,"[117.61296248435974, 121.84920597076416, 117.68666672706604, 121.68888235092163, 123.67198538780212, 120.02953934669495, 123.56292271614075, 124.9414713382721, 118.76486778259277, 123.5468168258667, 122.73409295082092, 124.64644360542297, 118.89374375343323, 125.13256907463074, 120.09523439407349, 120.43164348602295]",0.5256167054176331,1.2927803993225098
1344.6064467430115,"[123.04365158081055, 122.07044982910156, 119.38699316978455, 120.38844275474548, 118.75085163116455, 121.10488295555115, 122.61976051330566, 124.65670943260193, 127.89369440078735, 122.45026445388794, 121.46053409576416]",0.4698292315006256,1.4736887216567993
3069.3676311969757,"[126.99974513053894, 125.11265397071838, 119.40145969390869, 120.8182463645935, 120.95117998123169, 124.98869371414185, 123.13562083244324, 121.0679841041565, 121.72072625160217, 124.25264811515808, 121.67556881904602, 123.2011547088623, 123.03096914291382, 122.92818808555603, 125.76909685134888, 119.40590190887451, 121.45309352874756, 120.35245680809021, 124.35211300849915, 122.10959720611572, 122.94237756729126, 122.86034893989563, 124.47805166244507, 123.00182485580444, 122.51274251937866]",0.5876660346984863,1.1025999784469604
3089.8765239715576,"[124.21522569656372, 124.25936222076416, 126.62383961677551, 123.23439049720764, 123.89418578147888, 124.77332067489624, 119.45114612579346, 125.27014994621277, 123.15062665939331, 123.11816883087158, 124.3408055305481, 123.64391851425171, 121.0357277393341, 123.33088278770447, 121.30291271209717, 122.75328755378723, 123.03337478637695, 122.66229343414307, 125.54516434669495, 124.97635388374329, 123.8222267627716, 123.48945474624634, 125.08802580833435, 120.50560903549194, 125.53325366973877]",0.4952561557292938,1.388934850692749
638.3139114379883,"[128.62400794029236, 126.53398728370667, 127.71489405632019, 127.28647065162659, 127.31703996658325]",0.4698292315006256,1.47371244430542
889.2606794834137,"[128.31277298927307, 122.3440294265747, 125.54561924934387, 124.60384774208069, 127.47824931144714, 129.26619482040405, 130.94633150100708]",0.4698292315006256,1.47260320186615
633.8643078804016,"[125.13112497329712, 126.17424321174622, 126.64346551895142, 129.7662923336029, 125.383469581604]",0.4698292315006256,1.4725353717803955
3224.8857429027557,"[128.1059889793396, 126.17757630348206, 128.94743537902832, 130.33088970184326, 128.54438614845276, 129.8718283176422, 128.5096025466919, 129.4054193496704, 128.59548616409302, 130.06986498832703, 129.23285055160522, 129.93417930603027, 127.06418347358704, 129.13020372390747, 129.59001922607422, 127.84456753730774, 127.0073664188385, 131.63439750671387, 128.60164189338684, 130.17433619499207, 130.40369844436646, 126.1105706691742, 129.60157227516174, 131.9466094970703, 127.5381920337677]",0.6616698503494263,0.8907334208488464
3222.982639312744,"[129.29575538635254, 131.59856986999512, 129.06017518043518, 129.2279236316681, 129.88829159736633, 128.1291959285736, 125.9316930770874, 128.3706877231598, 128.70970129966736, 127.53147459030151, 126.29748296737671, 126.88808631896973, 129.6814193725586, 131.31318020820618, 129.42018270492554, 129.85652685165405, 128.11462473869324, 130.93361592292786, 130.48902463912964, 126.36555314064026, 126.48249650001526, 128.99775433540344, 130.41499376296997, 129.3532817363739, 130.08414602279663]",0.6789373755455017,0.894523024559021
