total_time,call_back_time,test_acc,test_loss
1932.0038650035858,"[137.9647092819214, 115.20732021331787, 123.38632202148438, 122.6112642288208, 118.04641556739807, 117.18180418014526, 122.34163665771484, 117.93756985664368, 120.3246660232544, 121.11925315856934, 113.56137561798096, 120.54228949546814, 120.95892262458801, 118.10863637924194, 116.63381218910217, 118.6832640171051]",0.3823245167732239,1.5090886354446411
707.2542517185211,"[119.2659363746643, 118.35083627700806, 115.7818992137909, 119.62142157554626, 119.12843227386475, 114.2033269405365]",0.37246179580688477,1.5706348419189453
716.5217523574829,"[116.80448174476624, 117.21355867385864, 119.99634909629822, 123.59232354164124, 118.12147378921509, 120.00986456871033]",0.37246179580688477,1.5728243589401245
3072.0767555236816,"[121.78006625175476, 126.73527240753174, 120.72507095336914, 126.07974076271057, 122.52548861503601, 121.39660143852234, 124.02733492851257, 123.43017482757568, 123.3504753112793, 122.5948736667633, 121.04755926132202, 124.7545518875122, 121.1337833404541, 121.55836033821106, 123.243812084198, 124.04591870307922, 124.49093174934387, 121.61987566947937, 117.79038691520691, 122.01406788825989, 123.12975645065308, 126.494704246521, 122.41758108139038, 121.81666874885559, 122.94501900672913]",0.5443821549415588,1.242403507232666
3040.5110127925873,"[123.42057633399963, 119.74175477027893, 123.51199960708618, 121.05082249641418, 116.73839139938354, 119.55713486671448, 119.52591633796692, 118.86487936973572, 124.93024611473083, 118.21929717063904, 118.32229161262512, 121.77322292327881, 122.06868815422058, 125.84524583816528, 123.6575174331665, 121.84604954719543, 124.03715753555298, 122.77288508415222, 123.33453416824341, 120.51813435554504, 123.26822423934937, 124.86940002441406, 120.28187823295593, 118.2252140045166, 123.28972840309143]",0.38116419315338135,1.5199260711669922
873.6889219284058,"[124.74133920669556, 121.85687232017517, 125.35376620292664, 125.85633659362793, 123.75978016853333, 124.00203037261963, 127.34096598625183]",0.37246179580688477,1.5697190761566162
1000.8633301258087,"[128.58180928230286, 122.04038214683533, 128.59951496124268, 125.03561401367188, 123.30296802520752, 123.92547154426575, 123.70569682121277, 125.2095673084259]",0.37246179580688477,1.5687824487686157
885.7039155960083,"[126.93954968452454, 127.19568419456482, 124.56508684158325, 125.206374168396, 125.33507537841797, 129.98565077781677, 126.0318820476532]",0.37246179580688477,1.5711287260055542
3155.7416801452637,"[128.38248372077942, 127.40508890151978, 127.9408769607544, 129.6630506515503, 125.13522553443909, 125.90591144561768, 125.3255705833435, 128.16796255111694, 122.58480286598206, 123.96352767944336, 126.3381130695343, 128.93763852119446, 120.15926051139832, 127.97992730140686, 127.15459394454956, 125.8382682800293, 127.3757004737854, 123.70224070549011, 126.53411674499512, 123.62696933746338, 123.63186025619507, 127.99651837348938, 127.54029965400696, 126.54094409942627, 127.36741352081299]",0.7621349692344666,0.7265691757202148
3208.3831717967987,"[128.5986213684082, 128.94136834144592, 128.17847514152527, 128.08056020736694, 129.42861533164978, 128.89714407920837, 125.97905158996582, 127.54890894889832, 128.98267936706543, 127.81839776039124, 128.00346565246582, 128.79889678955078, 130.3997621536255, 128.76045870780945, 129.14736986160278, 129.9515359401703, 126.76502561569214, 128.54810500144958, 130.4525830745697, 128.15690088272095, 128.97270393371582, 127.8127589225769, 128.79850220680237, 124.53383994102478, 126.21016693115234]",0.7244246602058411,0.8375424742698669
