total_time,call_back_time,test_acc,test_loss
2104.6565494537354,"[118.72687697410583, 111.34315729141235, 108.46476769447327, 107.59056329727173, 108.15046763420105, 112.26558756828308, 110.1972906589508, 111.00936555862427, 109.97451066970825, 110.59630012512207, 110.69397830963135, 110.12790107727051, 108.7213237285614, 108.33666467666626, 110.87806510925293, 112.66174364089966, 112.59926795959473, 110.37400722503662, 110.80196332931519]",0.6557851433753967,1.1222498416900635
2336.5466442108154,"[116.22583866119385, 114.97595262527466, 107.5901734828949, 108.68432712554932, 110.7923595905304, 113.0130627155304, 112.69286942481995, 113.90416193008423, 111.64058518409729, 113.65364837646484, 111.82653617858887, 107.32958245277405, 110.8017590045929, 105.92770576477051, 106.80301594734192, 115.0352623462677, 106.90090775489807, 111.20409560203552, 111.73062705993652, 111.96186351776123, 113.09090566635132]",0.7030991911888123,0.9933684468269348
558.2540085315704,"[110.4372808933258, 111.06934905052185, 112.11947107315063, 111.39938759803772, 112.52974581718445]",0.597520649433136,1.4719603061676025
2811.7499129772186,"[111.87456059455872, 111.16213202476501, 112.32454872131348, 112.99365043640137, 113.2621750831604, 112.55961012840271, 110.35108709335327, 113.56101655960083, 110.65814852714539, 113.48363494873047, 112.29019379615784, 112.69108176231384, 110.41148686408997, 114.25504541397095, 112.38277173042297, 112.4264407157898, 115.51376390457153, 110.35532331466675, 112.43047404289246, 113.46763324737549, 111.49472641944885, 113.89035630226135, 110.25847935676575, 112.43159317970276, 114.403648853302]",0.7309917211532593,0.8508676290512085
2825.4862592220306,"[108.97745490074158, 110.68928122520447, 112.67501878738403, 112.21480059623718, 113.85149264335632, 112.56266236305237, 112.55262875556946, 114.28054141998291, 113.66708970069885, 112.05613327026367, 113.20291757583618, 112.3051688671112, 110.17371606826782, 112.47653388977051, 115.79038858413696, 118.38540601730347, 113.09930896759033, 112.77651572227478, 111.95692467689514, 114.39506554603577, 113.20158052444458, 115.58471250534058, 111.69751644134521, 111.47759246826172, 114.9604344367981]",0.6088842749595642,1.2675433158874512
1155.8662731647491,"[116.79847931861877, 115.07091331481934, 115.21250295639038, 117.27444744110107, 115.34241724014282, 113.88408374786377, 114.7216010093689, 116.46629357337952, 114.37260556221008, 116.2778012752533]",0.597520649433136,1.4712655544281006
1867.856558561325,"[118.01843285560608, 116.67235517501831, 116.27848672866821, 117.21829724311829, 119.96661067008972, 116.28008127212524, 117.68566799163818, 115.21759104728699, 119.03938007354736, 117.35795068740845, 117.36618065834045, 115.12391972541809, 114.81791567802429, 114.94210124015808, 113.50608205795288, 117.8776216506958]",0.597520649433136,1.4707720279693604
1729.269201040268,"[116.80330085754395, 113.37588119506836, 117.65621042251587, 115.62774443626404, 115.94041991233826, 111.57478356361389, 113.66741490364075, 113.77086663246155, 116.36097884178162, 115.3249249458313, 118.59167146682739, 115.87861728668213, 114.15655064582825, 115.70514845848083, 114.09910082817078]",0.597520649433136,1.468315601348877
2907.8526265621185,"[116.94719457626343, 119.44481253623962, 117.28720569610596, 117.19422340393066, 113.39253211021423, 114.31645941734314, 116.23823285102844, 116.50250768661499, 118.39842438697815, 116.00320076942444, 117.47452235221863, 116.50445199012756, 116.02111792564392, 115.78459668159485, 117.24037194252014, 112.22317099571228, 117.77987766265869, 116.62111520767212, 114.73553228378296, 112.84795117378235, 117.30857610702515, 117.41639685630798, 114.57416844367981, 116.96281361579895, 117.9411108493805]",0.7919421195983887,0.6495761275291443
2865.235450744629,"[118.98726391792297, 120.60774159431458, 121.07806015014648, 119.46753907203674, 120.47440004348755, 111.46519303321838, 121.66636204719543, 116.5324273109436, 116.53869199752808, 122.29470944404602, 121.72137475013733, 120.38641595840454, 121.1213960647583, 118.84018778800964, 117.8062174320221, 117.3091254234314, 116.04079461097717, 120.15350127220154, 122.8714542388916, 118.50426030158997, 118.26125597953796, 121.67293429374695, 121.79899001121521, 118.80486583709717]",0.7820248007774353,0.7162792086601257
